Feature,Duration,ATE,Normalized_ATE,Sum_Normalized_ATE,Type
Outboard Sensor minus Inboard Sensor Temp.,140,53.69865119554959,0.22776259044281746,1.0,IBS_T
2.5V_PCU_ELB,150,16.048239488209223,0.04004031659667341,1.0,IBS_T
Radial Distance from Sun,150,0.0032089274736528,8.006265863319249e-06,1.0,IBS_T
Electronic Box Temperature,150,64.64052973181553,0.16127795683384255,1.0,IBS_T
Outboard Sensor Temperature,150,56.47299054922429,0.14089996740223162,1.0,IBS_T
Inboard Sensor Temperature,150,9.645949228874636,0.02406661872682934,1.0,IBS_T
Solar Array's Angle,150,33.47258051072029,0.08351400301207965,1.0,IBS_T
High Gain Antenna Azimuth,150,78.77575231511277,0.1965453011313587,1.0,IBS_T
High Gain Antenna Elevation,150,26.141962083287986,0.06522412873026515,1.0,IBS_T
Heater Dutycycle,150,36.04827516728794,0.0899403546116492,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,150,79.55252487574717,0.19848334668920703,1.0,IBS_T
2.5V_PCU_ELB,160,17.37545889718163,0.06950254539042812,1.0,IBS_T
Radial Distance from Sun,160,0.0035383612766152,1.4153589651411806e-05,1.0,IBS_T
Electronic Box Temperature,160,15.802112140884498,0.06320909409273827,1.0,IBS_T
Outboard Sensor Temperature,160,6.299956098260656,0.02520008175139989,1.0,IBS_T
Inboard Sensor Temperature,160,28.987679532332265,0.1159519022997374,1.0,IBS_T
Solar Array's Angle,160,69.58540005212227,0.2783444428289721,1.0,IBS_T
High Gain Antenna Azimuth,160,53.07634130735582,0.21230753344135928,1.0,IBS_T
High Gain Antenna Elevation,160,9.73765477756447,0.03895101690141675,1.0,IBS_T
Heater Dutycycle,160,18.507115100426976,0.07402921643249061,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,160,30.62219058257129,0.12249001327180621,1.0,IBS_T
2.5V_PCU_ELB,170,17.022855330275323,0.13569703242324432,1.0,IBS_T
Radial Distance from Sun,170,0.0038236794072001,3.0480312405176956e-05,1.0,IBS_T
Electronic Box Temperature,170,13.539851799861486,0.107932404584561,1.0,IBS_T
Outboard Sensor Temperature,170,0.2575734778073394,0.0020532370093769123,1.0,IBS_T
Inboard Sensor Temperature,170,8.889653158802785,0.07086352609576854,1.0,IBS_T
Solar Array's Angle,170,3.9426728436303153,0.031428863978232184,1.0,IBS_T
High Gain Antenna Azimuth,170,8.00772815672781,0.06383329507520671,1.0,IBS_T
High Gain Antenna Elevation,170,27.5018733950521,0.21923011935318998,1.0,IBS_T
Heater Dutycycle,170,34.19445376553602,0.2725797647510186,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,170,12.08702806571433,0.0963512764169966,1.0,IBS_T
2.5V_PCU_ELB,180,41.6672491776152,0.13297773548344144,1.0000000000000002,IBS_T
Radial Distance from Sun,180,0.0040655339524565,1.2974830573148315e-05,1.0000000000000002,IBS_T
Electronic Box Temperature,180,8.424980371794456,0.02688765957546207,1.0000000000000002,IBS_T
Outboard Sensor Temperature,180,50.6252400425655,0.16156645595847582,1.0000000000000002,IBS_T
Inboard Sensor Temperature,180,33.093984879606246,0.10561683946675084,1.0000000000000002,IBS_T
Solar Array's Angle,180,43.03140331239782,0.1373313256837569,1.0000000000000002,IBS_T
High Gain Antenna Azimuth,180,49.73014172543415,0.1587098203610601,1.0000000000000002,IBS_T
High Gain Antenna Elevation,180,8.700002349983738,0.02776537050165958,1.0000000000000002,IBS_T
Heater Dutycycle,180,50.85017567466695,0.16228432026621745,1.0000000000000002,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,180,27.21279860237019,0.08684749787260283,1.0000000000000002,IBS_T
2.5V_PCU_ELB,190,23.61990244818456,0.11388484194732656,1.0,IBS_T
Radial Distance from Sun,190,0.0042793867146746,2.0633331602504757e-05,1.0,IBS_T
Electronic Box Temperature,190,30.39955263815202,0.1465733508027876,1.0,IBS_T
Outboard Sensor Temperature,190,20.9949124272732,0.10122828782731677,1.0,IBS_T
Inboard Sensor Temperature,190,35.429998082970044,0.17082795920620977,1.0,IBS_T
Solar Array's Angle,190,60.29548862797404,0.29071848233062586,1.0,IBS_T
High Gain Antenna Azimuth,190,16.859008306393015,0.08128676655520249,1.0,IBS_T
High Gain Antenna Elevation,190,3.580344189033268,0.017262854195929267,1.0,IBS_T
Heater Dutycycle,190,15.333833075144558,0.07393303846366,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,190,0.8843160516635695,0.004263785339339118,1.0,IBS_T
2.5V_PCU_ELB,200,34.985998961240725,0.20947034757695834,1.0,IBS_T
Radial Distance from Sun,200,0.004406648679163,2.6383760872354496e-05,1.0,IBS_T
Electronic Box Temperature,200,3.457154926564311,0.020698892859886443,1.0,IBS_T
Outboard Sensor Temperature,200,11.406185766014508,0.06829182438327273,1.0,IBS_T
Inboard Sensor Temperature,200,25.05223105653529,0.14999427493279205,1.0,IBS_T
Solar Array's Angle,200,62.7124672312082,0.37547598177439406,1.0,IBS_T
High Gain Antenna Azimuth,200,11.814451930134323,0.07073622093735805,1.0,IBS_T
High Gain Antenna Elevation,200,1.4994472603215163,0.008977583836918037,1.0,IBS_T
Heater Dutycycle,200,12.28752692503189,0.07356864495134559,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,200,3.801377723654779,0.02275984498620229,1.0,IBS_T
2.5V_PCU_ELB,210,42.11773182685804,0.1721264477403381,1.0,IBS_T
Radial Distance from Sun,210,0.0045694572376896,1.8674425433406888e-05,1.0,IBS_T
Electronic Box Temperature,210,73.79376567050844,0.30157983821312245,1.0,IBS_T
Outboard Sensor Temperature,210,21.92651305360181,0.08960911804946504,1.0,IBS_T
Inboard Sensor Temperature,210,5.685917182595375,0.023237166018560112,1.0,IBS_T
Solar Array's Angle,210,6.147272132570627,0.025122628156291415,1.0,IBS_T
High Gain Antenna Azimuth,210,12.84713265882861,0.052503570641069294,1.0,IBS_T
High Gain Antenna Elevation,210,2.1335012547365286,0.008719177797536875,1.0,IBS_T
Heater Dutycycle,210,16.489535869205277,0.06738931825011639,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,210,63.54470768158939,0.259694060708067,1.0,IBS_T
2.5V_PCU_ELB,220,31.59942013282367,0.24321116077701702,1.0,IBS_T
Radial Distance from Sun,220,0.0047602521470967,3.663821821477272e-05,1.0,IBS_T
Electronic Box Temperature,220,2.045180483570113,0.015741134404264157,1.0,IBS_T
Outboard Sensor Temperature,220,4.676910795549964,0.03599676508793662,1.0,IBS_T
Inboard Sensor Temperature,220,2.1130158720666987,0.016263242832477907,1.0,IBS_T
Solar Array's Angle,220,9.300033734387574,0.07157954134279555,1.0,IBS_T
High Gain Antenna Azimuth,220,19.102813418734808,0.14702856590875388,1.0,IBS_T
High Gain Antenna Elevation,220,28.075519895387536,0.2160887685430218,1.0,IBS_T
Heater Dutycycle,220,16.815703751296358,0.12942537589121803,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,220,16.19250539442201,0.12462880699430025,1.0,IBS_T
2.5V_PCU_ELB,230,25.77633413297349,0.07607682774432337,1.0,IBS_T
Radial Distance from Sun,230,0.0049167000744124,1.4511254498097437e-05,1.0,IBS_T
Electronic Box Temperature,230,24.35480170868127,0.07188128632955298,1.0,IBS_T
Outboard Sensor Temperature,230,51.78070209543848,0.15282667944452072,1.0,IBS_T
Inboard Sensor Temperature,230,17.06522443665723,0.05036667096214527,1.0,IBS_T
Solar Array's Angle,230,102.49785673752794,0.30251438202798175,1.0,IBS_T
High Gain Antenna Azimuth,230,36.86171811355471,0.10879446878745154,1.0,IBS_T
High Gain Antenna Elevation,230,2.868198471784322,0.00846526274639411,1.0,IBS_T
Heater Dutycycle,230,26.326957144332845,0.0777019483596579,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,230,51.283071688573735,0.1513579623434742,1.0,IBS_T
2.5V_PCU_ELB,240,38.24917539620334,0.15307059464283165,1.0,IBS_T
Radial Distance from Sun,240,0.0049645973162674,1.9867980302620825e-05,1.0,IBS_T
Electronic Box Temperature,240,18.48757648179274,0.07398602182293697,1.0,IBS_T
Outboard Sensor Temperature,240,34.39369955765416,0.137641242947674,1.0,IBS_T
Inboard Sensor Temperature,240,31.077424450340175,0.12436973585196391,1.0,IBS_T
Solar Array's Angle,240,6.852027285039971,0.027421346477814138,1.0,IBS_T
High Gain Antenna Azimuth,240,57.29895398563473,0.22930651100687405,1.0,IBS_T
High Gain Antenna Elevation,240,34.683672047844105,0.13880169310231558,1.0,IBS_T
Heater Dutycycle,240,22.35858488923083,0.08947753380080736,1.0,IBS_T
Outboard Sensor minus Inboard Sensor Temp.,240,6.473236702290928,0.025905452366479752,1.0,IBS_T
2.5V_PCU_ELB,10,22.93354977169042,0.06710570436047501,0.9999999999999999,OBS_N
Radial Distance from Sun,10,0.0409796187372744,0.00011991018430051876,0.9999999999999999,OBS_N
Electronic Box Temperature,10,35.91681660125503,0.10509595332635523,0.9999999999999999,OBS_N
Outboard Sensor Temperature,10,11.345923975095728,0.03319923115038456,0.9999999999999999,OBS_N
Inboard Sensor Temperature,10,17.12996205001066,0.05012386571106221,0.9999999999999999,OBS_N
Solar Array's Angle,10,34.50607530000571,0.10096799277802314,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,10,96.41804281775012,0.28212818079870444,0.9999999999999999,OBS_N
High Gain Antenna Elevation,10,97.28091456754358,0.2846530239703499,0.9999999999999999,OBS_N
Heater Dutycycle,10,25.50288976543118,0.07462383268068593,0.9999999999999999,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,10,0.6774579258639936,0.0019823050396588836,0.9999999999999999,OBS_N
2.5V_PCU_ELB,20,3.30425544304637,0.011095495273952065,0.9999999999999999,OBS_N
Radial Distance from Sun,20,0.0434589612677211,0.0001459326337410223,0.9999999999999999,OBS_N
Electronic Box Temperature,20,1.40026067548411,0.004701992922439089,0.9999999999999999,OBS_N
Outboard Sensor Temperature,20,13.856919733553111,0.04653072078271946,0.9999999999999999,OBS_N
Inboard Sensor Temperature,20,58.55647905209006,0.1966292097510273,0.9999999999999999,OBS_N
Solar Array's Angle,20,2.4243102351307755,0.008140691063426858,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,20,69.4063340485575,0.23306238415638764,0.9999999999999999,OBS_N
High Gain Antenna Elevation,20,97.22059907391856,0.3264610488349323,0.9999999999999999,OBS_N
Heater Dutycycle,20,21.44639235672381,0.07201572309977468,0.9999999999999999,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,20,30.142518108990547,0.10121680148159953,0.9999999999999999,OBS_N
2.5V_PCU_ELB,30,71.86911429658117,0.14877089901263685,1.0,OBS_N
Radial Distance from Sun,30,0.0454237438993185,9.40283080230315e-05,1.0,OBS_N
Electronic Box Temperature,30,42.274044097815725,0.08750834912725612,1.0,OBS_N
Outboard Sensor Temperature,30,58.18607529580686,0.12044665940993726,1.0,OBS_N
Inboard Sensor Temperature,30,34.21803994649137,0.07083221513322593,1.0,OBS_N
Solar Array's Angle,30,89.22961413881346,0.18470757631993598,1.0,OBS_N
High Gain Antenna Azimuth,30,42.72812148430683,0.08844830089472634,1.0,OBS_N
High Gain Antenna Elevation,30,35.29559587011789,0.073062783369155,1.0,OBS_N
Heater Dutycycle,30,28.030389596579777,0.05802362114480669,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,30,81.20941870313652,0.16810556728029677,1.0,OBS_N
2.5V_PCU_ELB,40,17.313789103829574,0.04250593348228136,1.0,OBS_N
Radial Distance from Sun,40,0.040736050030108,0.0001000083703530654,1.0,OBS_N
Electronic Box Temperature,40,47.72982644041959,0.1171783262248797,1.0,OBS_N
Outboard Sensor Temperature,40,44.77608993936635,0.10992680395641304,1.0,OBS_N
Inboard Sensor Temperature,40,35.828286749507875,0.08795964674317515,1.0,OBS_N
Solar Array's Angle,40,113.52896379909896,0.27871741734970423,1.0,OBS_N
High Gain Antenna Azimuth,40,104.94624363041363,0.2576465512094622,1.0,OBS_N
High Gain Antenna Elevation,40,24.438291497617072,0.0599968260320643,1.0,OBS_N
Heater Dutycycle,40,1.4906065393478536,0.003659489094490541,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,40,17.23357189316812,0.042308997537176436,1.0,OBS_N
2.5V_PCU_ELB,50,38.40576720683045,0.1116431072331656,1.0,OBS_N
Radial Distance from Sun,50,0.0367571757091733,0.00010685075726225061,1.0,OBS_N
Electronic Box Temperature,50,19.450336216373955,0.05654088252504855,1.0,OBS_N
Outboard Sensor Temperature,50,39.7065557772281,0.1154244163545403,1.0,OBS_N
Inboard Sensor Temperature,50,82.53889589433501,0.23993528772937703,1.0,OBS_N
Solar Array's Angle,50,82.56376268269169,0.24000757389161143,1.0,OBS_N
High Gain Antenna Azimuth,50,16.45537172972181,0.04783471244537986,1.0,OBS_N
High Gain Antenna Elevation,50,19.524222087508956,0.05675566402361144,1.0,OBS_N
Heater Dutycycle,50,40.44173684109809,0.1175615406543208,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,50,4.881416169576586,0.014189964385682772,1.0,OBS_N
2.5V_PCU_ELB,60,80.2310412055422,0.29290019036185244,1.0,OBS_N
Radial Distance from Sun,60,0.027501244444754,0.00010039904271490186,1.0,OBS_N
Electronic Box Temperature,60,6.709888426226139,0.024495850581241936,1.0,OBS_N
Outboard Sensor Temperature,60,16.049961242095538,0.058593739187138935,1.0,OBS_N
Inboard Sensor Temperature,60,14.458759690222482,0.05278472523886304,1.0,OBS_N
Solar Array's Angle,60,79.31834149692683,0.28956818925131245,1.0,OBS_N
High Gain Antenna Azimuth,60,23.99176329556199,0.08758694802905272,1.0,OBS_N
High Gain Antenna Elevation,60,25.0362456372018,0.09140004919412598,1.0,OBS_N
Heater Dutycycle,60,17.938023086260344,0.06548650369899499,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,60,10.157863756227645,0.037083405414702696,1.0,OBS_N
2.5V_PCU_ELB,70,72.13968378594335,0.14323734534493096,1.0,OBS_N
Radial Distance from Sun,70,0.0105429706231816,2.0933653224695476e-05,1.0,OBS_N
Electronic Box Temperature,70,116.60205252469252,0.23151984578925416,1.0,OBS_N
Outboard Sensor Temperature,70,49.78790877117439,0.09885665570450168,1.0,OBS_N
Inboard Sensor Temperature,70,52.72821861815736,0.10469480406987428,1.0,OBS_N
Solar Array's Angle,70,43.52634080569628,0.08642396504102101,1.0,OBS_N
High Gain Antenna Azimuth,70,17.978278500013637,0.03569686961554965,1.0,OBS_N
High Gain Antenna Elevation,70,8.532633516403717,0.016942017341209915,1.0,OBS_N
Heater Dutycycle,70,48.48625973962245,0.09627215932101975,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,70,93.84547792986724,0.186335404119414,1.0,OBS_N
2.5V_PCU_ELB,80,13.1136548065443,0.05236076181121939,1.0,OBS_N
Radial Distance from Sun,80,0.0002315751379054,9.24643115602966e-07,1.0,OBS_N
Electronic Box Temperature,80,72.93793012112955,0.29122968710217495,1.0,OBS_N
Outboard Sensor Temperature,80,0.1746039991355766,0.0006971663159428154,1.0,OBS_N
Inboard Sensor Temperature,80,44.69318396049353,0.17845285654252263,1.0,OBS_N
Solar Array's Angle,80,62.13891782811308,0.2481109289212837,1.0,OBS_N
High Gain Antenna Azimuth,80,19.56804148858697,0.0781321130234907,1.0,OBS_N
High Gain Antenna Elevation,80,15.163792588426915,0.060546639635589636,1.0,OBS_N
Heater Dutycycle,80,6.191164555452464,0.02472034664663684,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,80,16.46660765509418,0.06574857535802374,1.0,OBS_N
2.5V_PCU_ELB,90,25.119573959770975,0.08402354732064046,1.0,OBS_N
Radial Distance from Sun,90,0.0048927917759297,1.6366110427400655e-05,1.0,OBS_N
Electronic Box Temperature,90,1.1817403792492285,0.003952854408899555,1.0,OBS_N
Outboard Sensor Temperature,90,25.50743840343488,0.08532093184190585,1.0,OBS_N
Inboard Sensor Temperature,90,1.3892407972516236,0.00464693151462591,1.0,OBS_N
Solar Array's Angle,90,73.53937733795162,0.24598503786654788,1.0,OBS_N
High Gain Antenna Azimuth,90,57.494393695650544,0.19231547943825364,1.0,OBS_N
High Gain Antenna Elevation,90,13.951718714487209,0.0466677062074531,1.0,OBS_N
Heater Dutycycle,90,41.12699920519389,0.13756747504586492,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,90,59.64336617270559,0.1995036702453813,1.0,OBS_N
2.5V_PCU_ELB,100,31.97416073878183,0.06745184725423425,1.0000000000000002,OBS_N
Radial Distance from Sun,100,0.005095600845031,1.0749545318032099e-05,1.0000000000000002,OBS_N
Electronic Box Temperature,100,17.985861485277756,0.03794249961874028,1.0000000000000002,OBS_N
Outboard Sensor Temperature,100,98.03993231772202,0.20682245872022204,1.0000000000000002,OBS_N
Inboard Sensor Temperature,100,70.81921478744799,0.14939835004688043,1.0000000000000002,OBS_N
Solar Array's Angle,100,90.10454492776093,0.1900821745106161,1.0000000000000002,OBS_N
High Gain Antenna Azimuth,100,38.33089533722697,0.08086184711859232,1.0000000000000002,OBS_N
High Gain Antenna Elevation,100,30.62521956521695,0.06460615648731804,1.0000000000000002,OBS_N
Heater Dutycycle,100,64.83182545654375,0.1367675112298998,1.0000000000000002,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,100,31.312680263669304,0.06605640546817884,1.0000000000000002,OBS_N
2.5V_PCU_ELB,110,5.203402725629642,0.01560534518293519,1.0,OBS_N
Radial Distance from Sun,110,0.0051052032634323,1.5310838571555674e-05,1.0,OBS_N
Electronic Box Temperature,110,23.81918615000276,0.07143529752492941,1.0,OBS_N
Outboard Sensor Temperature,110,11.772521245257602,0.035306561377766964,1.0,OBS_N
Inboard Sensor Temperature,110,36.18437196786834,0.10851929872831069,1.0,OBS_N
Solar Array's Angle,110,125.36078379008676,0.3759651917411191,1.0,OBS_N
High Gain Antenna Azimuth,110,42.72673974279085,0.128140287689726,1.0,OBS_N
High Gain Antenna Elevation,110,47.1411829093276,0.14137949154087887,1.0,OBS_N
Heater Dutycycle,110,22.607977228645336,0.06780280273198677,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,110,18.61593690611385,0.055830412643775515,1.0,OBS_N
2.5V_PCU_ELB,120,26.775442075068984,0.09613777247993027,1.0,OBS_N
Radial Distance from Sun,120,0.0051595521825015,1.852547765332756e-05,1.0,OBS_N
Electronic Box Temperature,120,32.6865614604697,0.11736176754907218,1.0,OBS_N
Outboard Sensor Temperature,120,23.513666246263668,0.08442629964482065,1.0,OBS_N
Inboard Sensor Temperature,120,16.07840603223732,0.05772984575318865,1.0,OBS_N
Solar Array's Angle,120,35.674841424537014,0.12809124788730103,1.0,OBS_N
High Gain Antenna Azimuth,120,21.47177835731787,0.0770948594113921,1.0,OBS_N
High Gain Antenna Elevation,120,70.08308825109599,0.2516347619615308,1.0,OBS_N
Heater Dutycycle,120,42.39147861871812,0.15220747112626903,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,120,9.830733216734526,0.03529744870884198,1.0,OBS_N
2.5V_PCU_ELB,130,41.94528819030645,0.09989338252628066,1.0,OBS_N
Radial Distance from Sun,130,0.0048780514202931,1.1617158387358914e-05,1.0,OBS_N
Electronic Box Temperature,130,41.96072420398805,0.09993014364262777,1.0,OBS_N
Outboard Sensor Temperature,130,21.27385762827479,0.05066403616609319,1.0,OBS_N
Inboard Sensor Temperature,130,28.004860817408574,0.06669402917286775,1.0,OBS_N
Solar Array's Angle,130,79.99611904781366,0.1905120518997382,1.0,OBS_N
High Gain Antenna Azimuth,130,36.94701788696794,0.0879899209237322,1.0,OBS_N
High Gain Antenna Elevation,130,85.21198066707456,0.20293371074191974,1.0,OBS_N
Heater Dutycycle,130,12.159351005899063,0.028957691166472746,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,130,72.39649178301288,0.1724134166018804,1.0,OBS_N
2.5V_PCU_ELB,140,36.53045311915977,0.10401374863671169,1.0,OBS_N
Radial Distance from Sun,140,0.0047617375160235,1.3558172066743315e-05,1.0,OBS_N
Electronic Box Temperature,140,57.99908240605706,0.1651417232319921,1.0,OBS_N
Outboard Sensor Temperature,140,15.209358381985956,0.04330585154553752,1.0,OBS_N
Inboard Sensor Temperature,140,50.82587873527995,0.14471734467040176,1.0,OBS_N
Solar Array's Angle,140,73.24390901753638,0.20854856403969613,1.0,OBS_N
High Gain Antenna Azimuth,140,45.291104158577,0.12895809170673952,1.0,OBS_N
High Gain Antenna Elevation,140,0.8229333424903784,0.0023431513852662546,1.0,OBS_N
Heater Dutycycle,140,15.27137219313062,0.04348242447069028,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,140,56.009074686636914,0.159475542140898,1.0,OBS_N
2.5V_PCU_ELB,150,22.00709587186464,0.04469623200367423,1.0,OBS_N
Radial Distance from Sun,150,0.0042240213096789,8.578952786189474e-06,1.0,OBS_N
Electronic Box Temperature,150,64.04642625130869,0.13007776870706914,1.0,OBS_N
Outboard Sensor Temperature,150,79.14533946762664,0.16074353815021875,1.0,OBS_N
Inboard Sensor Temperature,150,39.80441542539865,0.08084244268226135,1.0,OBS_N
Solar Array's Angle,150,80.05520742528634,0.16259147254215545,1.0,OBS_N
High Gain Antenna Azimuth,150,108.77477742753958,0.22092068468993306,1.0,OBS_N
High Gain Antenna Elevation,150,24.339542896315265,0.049433412863344454,1.0,OBS_N
Heater Dutycycle,150,33.11078868039979,0.06724774142397494,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,150,41.08245370157095,0.08343812798458256,1.0,OBS_N
2.5V_PCU_ELB,160,41.04236193436186,0.20410686934708341,1.0,OBS_N
Radial Distance from Sun,160,0.0038331493224299,1.906255076626173e-05,1.0,OBS_N
Electronic Box Temperature,160,32.96742241149892,0.16394956483292228,1.0,OBS_N
Outboard Sensor Temperature,160,19.89394083139454,0.09893412052079034,1.0,OBS_N
Inboard Sensor Temperature,160,43.40596285488068,0.2158612412091248,1.0,OBS_N
Solar Array's Angle,160,3.86632890161049,0.019227555403266653,1.0,OBS_N
High Gain Antenna Azimuth,160,21.78241222291098,0.1083256361501879,1.0,OBS_N
High Gain Antenna Elevation,160,18.44064105293788,0.09170674728924996,1.0,OBS_N
Heater Dutycycle,160,5.276419247694148,0.02624004475502393,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,160,14.403385024209562,0.07162915794158446,1.0,OBS_N
2.5V_PCU_ELB,170,14.028871991841124,0.05666578931288219,1.0,OBS_N
Radial Distance from Sun,170,0.0034252976091324,1.3835552335633128e-05,1.0,OBS_N
Electronic Box Temperature,170,38.40350976560347,0.1551204683112447,1.0,OBS_N
Outboard Sensor Temperature,170,5.91796793710765,0.023904011988958484,1.0,OBS_N
Inboard Sensor Temperature,170,17.49647313702231,0.07067221520572822,1.0,OBS_N
Solar Array's Angle,170,33.748099469757406,0.13631621240650363,1.0,OBS_N
High Gain Antenna Azimuth,170,72.74319114526196,0.29382621395229946,1.0,OBS_N
High Gain Antenna Elevation,170,38.16729654479187,0.1541663496471631,1.0,OBS_N
Heater Dutycycle,170,23.20241089178199,0.09371978929662265,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,170,3.8609161759530974,0.015595114326261983,1.0,OBS_N
2.5V_PCU_ELB,180,51.93089308305377,0.17511437563984572,0.9999999999999999,OBS_N
Radial Distance from Sun,180,0.0029121688918968,9.820024401403987e-06,0.9999999999999999,OBS_N
Electronic Box Temperature,180,6.300123360055526,0.021244428954566612,0.9999999999999999,OBS_N
Outboard Sensor Temperature,180,58.72146922391182,0.19801264352134362,0.9999999999999999,OBS_N
Inboard Sensor Temperature,180,14.146279244548086,0.04770218092675781,0.9999999999999999,OBS_N
Solar Array's Angle,180,9.991169700360706,0.033690879168826446,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,180,48.76401360315417,0.16443545043895746,0.9999999999999999,OBS_N
High Gain Antenna Elevation,180,18.302800257017857,0.061718242248261695,0.9999999999999999,OBS_N
Heater Dutycycle,180,53.07350988386054,0.17896735439276013,0.9999999999999999,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,180,35.32096955248002,0.11910462468427901,0.9999999999999999,OBS_N
2.5V_PCU_ELB,190,33.327905680612325,0.17665460451849027,1.0,OBS_N
Radial Distance from Sun,190,0.0023939673095064,1.2689226630194825e-05,1.0,OBS_N
Electronic Box Temperature,190,30.67964460842501,0.1626174934905054,1.0,OBS_N
Outboard Sensor Temperature,190,0.7556325511740907,0.004005231254798257,1.0,OBS_N
Inboard Sensor Temperature,190,35.00139815272197,0.1855249533984433,1.0,OBS_N
Solar Array's Angle,190,28.706783600877024,0.15216034132504305,1.0,OBS_N
High Gain Antenna Azimuth,190,11.115725937133794,0.058918918823711024,1.0,OBS_N
High Gain Antenna Elevation,190,7.05034830591206,0.037370379754255834,1.0,OBS_N
Heater Dutycycle,190,26.561975933393764,0.1407917856798592,1.0,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,190,15.45959508746174,0.08194360252826341,1.0,OBS_N
2.5V_PCU_ELB,200,32.055943952637605,0.15644945643082445,0.9999999999999999,OBS_N
Radial Distance from Sun,200,0.001916651479787,9.354242777035385e-06,0.9999999999999999,OBS_N
Electronic Box Temperature,200,14.278144469902976,0.06968467203641034,0.9999999999999999,OBS_N
Outboard Sensor Temperature,200,0.2282556625028442,0.0011140047654996411,0.9999999999999999,OBS_N
Inboard Sensor Temperature,200,21.968713385185243,0.10721859486262322,0.9999999999999999,OBS_N
Solar Array's Angle,200,12.16637833882171,0.05937816963533209,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,200,1.2762189128606138,0.006228603203785928,0.9999999999999999,OBS_N
High Gain Antenna Elevation,200,68.3238646935849,0.3334555210215555,0.9999999999999999,OBS_N
Heater Dutycycle,200,10.900446930975138,0.05319977473518726,0.9999999999999999,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,200,43.69660359873757,0.21326184906600448,0.9999999999999999,OBS_N
2.5V_PCU_ELB,210,43.57979763425478,0.13572624689763105,0.9999999999999999,OBS_N
Radial Distance from Sun,210,0.00151843350506,4.7290554796752e-06,0.9999999999999999,OBS_N
Electronic Box Temperature,210,71.29934208238457,0.22205683900436188,0.9999999999999999,OBS_N
Outboard Sensor Temperature,210,25.492750311947773,0.07939539673813016,0.9999999999999999,OBS_N
Inboard Sensor Temperature,210,2.8194101118450616,0.008780856583078167,0.9999999999999999,OBS_N
Solar Array's Angle,210,13.9966952533721,0.04359173329930419,0.9999999999999999,OBS_N
High Gain Antenna Azimuth,210,37.12525497376425,0.11562402297035809,0.9999999999999999,OBS_N
High Gain Antenna Elevation,210,23.43279072535428,0.07297979596376206,0.9999999999999999,OBS_N
Heater Dutycycle,210,24.483278832285677,0.07625146806653303,0.9999999999999999,OBS_N
Outboard Sensor minus Inboard Sensor Temp.,210,78.8551610730987,0.24558891142136155,0.9999999999999999,OBS_N
2.5V_PCU_ELB,220,24.17634969866808,0.12700447836005707,0.9999999999999998,OBS_N
Radial Distance from Sun,220,0.0011747017981823,6.171005588779324e-06,0.9999999999999998,OBS_N
Electronic Box Temperature,220,22.802821834345828,0.11978898916936004,0.9999999999999998,OBS_N
Outboard Sensor Temperature,220,9.246859485286183,0.04857609109874089,0.9999999999999998,OBS_N
Inboard Sensor Temperature,220,30.0858191353607,0.15804841561883998,0.9999999999999998,OBS_N
Solar Array's Angle,220,11.4935293802689,0.06037841616501191,0.9999999999999998,OBS_N
High Gain Antenna Azimuth,220,30.371053138845568,0.15954682196531758,0.9999999999999998,OBS_N
High Gain Antenna Elevation,220,54.66778885855015,0.28718371853549124,0.9999999999999998,OBS_N
